,date,tweet,username,tweet_clean
446,2022-03-20 22:13:02,@Ayu_202202 Wife 27 karena udh ada di TL. Hb 32 mudah mudahan bener. Namanya juga usaha. Salam dari Mandalika....,kyirawan,wife karena mudah mudah bener nama juga usaha salam dari mandalika
447,2022-03-20 22:12:51,@venusgazer pasti itu kelompok sakit hati..nga dapat apa-apa dari proyek Mandalika...kwkwwkwkw,oloansro,pasti kelompok sakit hati dapat dari proyek mandalika kwkwwkwkw
448,2022-03-20 22:12:49,"Mario Aji Tercepat di Kualifikasi Moto3 Sirkuit Mandalika, Tapi Harus Akui Dennis Foggia Sebagai Jawara   https://t.co/4jIW2BgnFJ",GegutuGarden,mario cepat kualifikasi moto sirkuit mandalika tapi harus aku dennis foggia bagai jawara
449,2022-03-20 22:12:17,suami pusing liat ig soalnya bos sama temen-temennya pada ke mandalika. nonton motogp sama banggain sirkuit hasil kerja. seketika pusingnya ilang gara-gara ku suruh nonton upin ipin bareng hanna. malah ketawa-tawa. nonton motogp di TV pun ngga kita!,ayyure,suami pusing liat soal sama temen temennya pada mandalika nonton motogp sama banggain sirkuit hasil kerja ketika pusing ilang gara gara suruh nonton upin ipin bareng hanna malah ketawa tawa nonton motogp ngga kita
450,2022-03-20 22:10:07,"Tak Sanggup Beli Tiket, Begini Keseruan Warga Nonton Langsung MotoGP Mandalika dari Bukit Rangkap  https://t.co/gvcCgzTMaX",mediamonitor21,sanggup beli tiket begini seru warga nonton langsung motogp mandalika dari bukit rangkap
451,2022-03-20 22:09:58,Di sosmed rame bgt yg nyinyir ttg pawang hujan di sirkuit mandalika kmrn. Apakah sebegitu hitamnya hati netizen Indonesia sampai2 selalu mencari2 kekurangan dan mereka lupa MotoGP kmrn sukses diadakan di Indonesia,jakakrisna,sosmed rame nyinyir pawang hujan sirkuit mandalika kmrn apakah begitu hitam hati netizen indonesia sampai selalu cari kurang mereka lupa motogp kmrn sukses ada indonesia
452,2022-03-20 22:09:37,@Adi_8002 tapi gak di siarkan secara live dan dukun mya juga gak show seperti yang di mandalika,DediAbdulKadir,tapi siar cara live dukun juga show seperti yang mandalika
453,2022-03-20 22:09:12,Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.  https://t.co/vlZFZtxwcz,detiksport,miguel oliveira tampil bagai juara motogp mandalika rider bull ungkap kunci menang
454,2022-03-20 22:09:08,"Persaingan antar pawang hujan. Kontraktor kawasan Mandalika banyak dari luar; sebagian pangan NTB impor dari luar, pawang hujannya pun impor dari luar.   https://t.co/aPmuPkevWc",PemerhatiNTB,saing antar pawang hujan kontraktor kawasan mandalika banyak dari luar bagi pangan impor dari luar pawang hujan impor dari luar
455,2022-03-20 22:08:18,"@Dennysiregar7 Teman ku aj dtg nonton ke mandalika , sy jg pengen bgt..bgt. cuma sygnya  sy gk bisa kesana. Katanya rame kok.",Sunitakiran4,teman nonton mandalika ken cuma sygnya bisa kesana kata rame
456,2022-03-20 22:08:01,"Dulu waktu mulai pembangunan sirkuit Mandalika aku berdoa, semoga bisa liat gelaran motoGP disana. Alhamdulillah kemaren bisa liat langsung via streaming.",azwaralfan,dulu waktu mulai bangun sirkuit mandalika doa moga bisa liat gelar motogp sana alhamdulillah kemaren bisa liat langsung streaming
457,2022-03-20 22:07:48,Kenapa aku ngeliat mandalika treknya tuh ga bagus :( Tikungannya terlalu tajam dan banyak :( Itu tuh susah ga sih :( Marc Marquez aja sampe jatoh :(  ntahlah :(,bangojik19,kenapa ngeliat mandalika trek bagus tikung terlalu tajam banyak susah marc marquez sampe jatoh ntahlah
458,2022-03-20 22:07:17,Penonton MotoGP Mandalika Terlantar hingga Tengah Malam   https://t.co/1hcw1hsHjE,HasyimMuchlis,tonton motogp mandalika lantar hingga tengah malam
459,2022-03-20 22:06:46,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika,SandiDavid1986,axiata sama juara mandalika jadilebihbaik juaradimandalika
460,2022-03-20 22:06:39,"@marcmarquez93 Semoga lekas sembuh, kami tunggu di Mandalika Sirkuit tahun 2023",SumanataWayanD,moga lekas sembuh kami tunggu mandalika sirkuit tahun
461,2022-03-20 22:06:25,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika,SandiDavid1986,axiata sama juara mandalika jadilebihbaik juaradimandalika
462,2022-03-20 22:06:18,@januar_malki @grishievazanira @SiaranBolaLive prsembahan buat jin penguasa sirkuit mandalika,ajirondo1,prsembahan buat kuasa sirkuit mandalika
463,2022-03-20 22:06:03,"MotoGP Mandalika: Kekecewaan Marquez, Pawang Hujan di Tengah Event Dunia, dan Trofi dari Jokowi  https://t.co/CfEpKCi0Cr",KompasBola,motogp mandalika kecewa marquez pawang hujan tengah event dunia trofi dari jokowi
464,2022-03-20 22:06:00,"@Rins42 @suzukimotogp @MotoGP Ih.. kirain kutil gara-gara kena udara extrem di Mandalika  Tak taunya, kutil aspal 🤦🏼‍♀️",Sarvatty,kirain kutil gara gara kena udara extrem mandalika tau kutil aspal 
465,2022-03-20 22:03:54,"@MARSUDI__ Kami bahagia &amp; senang kok indonesia mendunia. Cuma boleh kan kami sedikit menyesali akan adanya klenik yg tdk dibarengi teknologi &amp; pengetahuan.&amp; apakah kajian pembangunan mandalika ini sdh mePerhitungkan musim, Letak geografis dll yg nantinya akan berhubungan dgn kendala hujan",Hargama04480036,kami bahagia senang indonesia dunia cuma boleh kami sedikit sali akan ada klenik bareng teknologi tahu apakah kaji bangun mandalika meperhitungkan musim letak geografis nanti akan hubung kendala hujan
466,2022-03-20 22:03:41,"#IndonesianGP Mandalika ada Pawang Hujan, katanya buat memindahkan awan hujan. Kalau gitu kita jadikan dia Gubernur DKI aja, biar ga ada hujan dan banjir lagi di Jakarta. Kan bagus tu",AbdullahRidho,indonesiangp mandalika pawang hujan kata buat pindah awan hujan kalau gitu kita jadi gubernur biar hujan banjir lagi jakarta bagus
467,2022-03-20 22:02:58,"Yang merasa malu lo doang , yang di mandalika malah memberikan apresiasi..",__Bungs,yang rasa malu doang yang mandalika malah beri apresiasi
468,2022-03-20 22:02:53,"Hujan Sempat Tunda Jadwal MotoGP Mandalika, Ini Kata Pawang  https://t.co/ItdawHnmBg",ShowbizLite,hujan sempat tunda jadwal motogp mandalika kata pawang
469,2022-03-20 22:02:12,Mandalika sampe uda ada konser seperti zaman normal dulu 🥺. Pertanyaan: apakah setelah perayaan itu selesai dan lagi bulan puasa datang isu percovidan di Indonesia akan muncul kembali?,girindrarda,mandalika sampe konser seperti zaman normal dulu tanya apakah telah raya selesai lagi bulan puasa datang percovidan indonesia akan muncul kembali
470,2022-03-20 22:02:04,"@SisiwittFrida Sebaiknya njnengan tidak usah twit spt itu. Njnengan jadi dibukakan fakta yg terjadi sebelumnya kan? Kalo di GP mandalika, reda hujannya atau tidak, setidaknya sdah ada usaha. Entah doa sipawang ato doa spa yg dikabulkan kita jg g tahu. Yg jelas Tuhan dah berkenan hujan itu reda",rouf_ludba,baik njnengan tidak usah twit njnengan jadi buka fakta jadi belum kalo mandalika reda hujan atau tidak tidak sdah usaha entah sipawang kabul kita tahu jelas tuhan kenan hujan reda
471,2022-03-20 22:01:59,"@jokowi Keren bapak, sukses di Balap MotoGP Mandalika.  Kapan bapak, terjun langsung atau lempar lempar bantuan di antrian ibu ibu beli Migor?",Dwigu1,keren bapak sukses balap motogp mandalika kapan bapak terjun langsung atau lempar lempar bantu antri beli migor
472,2022-03-20 22:00:21,"Nonton MotoGP Mandalika, Anies Ambil Kesempatan Luncurkan Aplikasi Pariwisata Pulau Seribu  https://t.co/vONxMY07OP",abusa_id,nonton motogp mandalika anies ambil sempat luncur aplikasi pariwisata pulau ribu
473,2022-03-20 21:58:45,pawang mandalika mindahinnya ke santiago atau gimana nih kok madrid dilanda hujan gol 🙈,thwrkyngen,pawang mandalika mindahinnya santiago atau gimana madrid landa hujan
474,2022-03-20 21:58:38,@ChusnulCh__ Kadrun lagi gak mood soalnya GP Mandalika sukses. Mereka lagi ambil nafas dulu.,OmIndra93699161,kadrun lagi mood soal mandalika sukses mereka lagi ambil nafas dulu
475,2022-03-20 21:57:49,@Tafonao2 @WennyYellow46 @denkmit Dasar buzzer @jokowi pada goblok dan tolol !! Photo2 yg di sentul di sentul2 malah dikira yg kmrn gagal total di mandalika dasar semprul wuahahaks kodran kadrun kodran kadrun blm tau jg kayaknya dia kalo si opung lg ngemis ke pangeran saudi bwuahahaks,joko_wijongos,dasar buzzer pada goblok tolol photo sentul sentul malah kira kmrn gagal total mandalika dasar semprul wuahahaks kodran kadrun kodran kadrun kayak kalo opung ngemis pangeran saudi bwuahahaks
476,2022-03-20 21:55:47,"@wongserang_ @ernestprakasa Wah bener nih, didaerahku sendiri kita kalau lagi hajatan ngga cukup satu pawang. Minimal 3, ada yang 5. Karna ya ini, yang satu udah panggil angin bawa mendungnya, yang satu malah panggil mendung. ngliat mandalika cuma pake satu pawang, sekeluarga kompak bilang keren.",nouraonchy,bener daerah sendiri kita kalau lagi hajat ngga cukup satu pawang minimal yang karna yang satu udah panggil angin bawa mendung yang satu malah panggil mendung ngliat mandalika cuma pake satu pawang keluarga kompak bilang keren
477,2022-03-20 21:54:30,Driver grab car: awal weekend kmrn saya dari dini hari - subuh total 5x ke Soetta. Anter org yg mau terbang ke Mandalika 🙌🏻,okkyirmanita,driver grab awal weekend kmrn saya dari dini hari subuh total soetta anter terbang mandalika
478,2022-03-20 21:54:08,"GP Mandalika jadi panggung manis buat Gub DKI. Ahlan wasahlan fi Lombok, Ya Roisana.. #eh.  cc Roisana Silalahi.",suryadelalu,mandalika jadi panggung manis buat ahlan wasahlan lombok roisana roisana silalahi
479,2022-03-20 21:52:17,"Tuhan pun Ditantang! Pawang RR Istiati, BRIN Mengklaim mempunya Andil Mencegat Hujan Mandalika  https://t.co/QmlOWbAaLx",keuangannews_id,tuhan tantang pawang istiati brin klaim punya andil cegat hujan mandalika
480,2022-03-20 21:51:15,"Gaada ini kak, jangan ngadi2 😅 percaya tetap sama Allah. Mandalika pake pawang itu hanya sebagai ikhtiar",_popmie,gaada jangan ngadi percaya tetap sama allah mandalika pake pawang hanya bagai ikhtiar
481,2022-03-20 21:49:48,Kunjungan Presiden Jokowi Sukseskan Pelaksanaan MotoGP Mandalika 2022  https://t.co/biwgUNLQSi,FirmRei,kunjung presiden jokowi sukses laksana motogp mandalika
482,2022-03-20 21:49:42,@p3jalan Mandalika hanya untuk meng explore ini memberitakan kepada dunia yg suka tertawa...Indonesia adalah gudangnya,mikaelwa63,mandalika hanya untuk meng explore berita kepada dunia suka tertawa indonesia adalah gudang
483,2022-03-20 21:49:29,@wisatahurahura Wkwkwkw ini mandalika ?,trii_idand,wkwkwkw mandalika
484,2022-03-20 21:48:50,"Sobat BUMN,   Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika. Hal tersebut sebagai kesempatan untuk menguatkan brand nasional di mata dunia sebagai negara pariwisata.  #TerimaKasihBUMNMandalika  https://t.co/vpjYm2bsZz",BUMN_PKL_GAGAH,sobat bumn komitmen bumn yang pimpin erick thohir sukses motogp mandalika sebut bagai sempat untuk kuat brand nasional mata dunia bagai negara pariwisata terimakasihbumnmandalika
485,2022-03-20 21:47:36,"@jokowi Pak, F1 jg udh djajaki kah pak? Utk masa depan mandalika yg lebih baik",dimimax2,djajaki masa depan mandalika lebih baik
486,2022-03-20 21:47:05,Peramal bola paling sakti setelah pawang hujan di mandalika #barcamerokettanpamessi,benysky,amal bola paling sakti telah pawang hujan mandalika barcamerokettanpamessi
487,2022-03-20 21:47:04,"@msaid_didu Dari titik nol IKNB Penajam ke titik koma Mandalika  Besok, lusa, miggu depan, bulan depan, tahun depan, bergeser kemana lagi Bang.  Padahal kan sdh jelas ya Bang, Falsafah hidup Berbagsa dan Bernegara Pancasila, sila-1 ""Ketuhanan Yang Maha Esa"", tp kok...!!! Napa ya Bang??",HarisAdulH,dari titik iknb najam titik koma mandalika besok lusa miggu depan bulan depan tahun depan geser mana lagi bang padahal jelas bang falsafah hidup berbagsa negara pancasila sila tuhan yang maha napa bang
488,2022-03-20 21:44:22,"@jalantengah96 @putramanurung @araymu Bagus dong, yang unik dan memeable lebih dikenang dari cuma bagus doang. Efeknya mandalika bakal lebih keeskpos di kalangan motogp dunia di usianya yang masih baru.",Agriansyah_Ask,bagus dong yang unik memeable lebih kenang dari cuma bagus doang efek mandalika bakal lebih keeskpos kalang motogp dunia usia yang masih baru
489,2022-03-20 21:40:29,"Jika siklon di Mandalika terlalu liar dan butuh dijinakkan oleh Pawang Hujan, maka seharusnya hutang ugal-ugalan juga bisa dijinakkan oleh Pawang Hutang kan ya... 🙄👉👈",Alamalika,jika siklon mandalika terlalu liar butuh jinak oleh pawang hujan maka harus hutang ugal ugalan juga bisa jinak oleh pawang hutang
490,2022-03-20 21:40:23,pawang ujan mandalika honornya brp ya,alizzsiu,pawang ujan mandalika honor
491,2022-03-20 21:40:10,"@sandiuno @MotoGP 1. Bulutangkis indonesia terbuka dg hadiah terbesar di dunia 2. Motogp mandalika 3. Festival seni danau toba (meliputi aceh, sumut, riau, sumbar) 4. Fest seni sriwijaya (sumsel, jambi, bengkulu, babel, lampung) 5. Fest seni jawa bagian barat (jkt, banten, jabar).  .......",Alex31829681,bulutangkis indonesia buka hadiah besar dunia motogp mandalika festival seni danau toba liput aceh sumut riau sumbar fest seni sriwijaya sumsel jambi bengkulu babel lampung fest seni jawa bagi barat banten jabar
492,2022-03-20 21:39:38,"@jokowi Jokowi kok tidak menyaksikan rakyatnya yang minyak goreng, yang utamakan kesejahteraan rakyat sesuai janjinya dan telah progrsmkan bukan motor mandalika.",Abdusal56853813,jokowi tidak saksi rakyat yang minyak goreng yang utama sejahtera rakyat sesuai janji telah progrsmkan bukan motor mandalika
493,2022-03-20 21:39:34,@solehahmad7 @Rins42 @suzukimotogp @MotoGP Bani kendil gak terima ada yang kritik aspal Mandalika 🤣,SakuraRaja,bani kendil terima yang kritik aspal mandalika
494,2022-03-20 21:39:04,"Dari dulu pawang hujan memang ada Kalau ada orang punya hajat biasanya menggunakan jasa mereka. Gak tahu orangnya memang sakti atau kebetulan Tapi Pawang Hujan itu tugasnya mencegah hujan, ato mengalihkan mendung Dan mereka bekerja diam2 Kemarin yg di Mandalika kan hujan deras",soeyoto1,dari dulu pawang hujan memang kalau orang punya hajat biasa guna jasa mereka tahu orang memang sakti atau betul tapi pawang hujan tugas cegah hujan alih mendung mereka kerja diam kemarin mandalika hujan deras
495,2022-03-20 21:38:58,"@lucywiryono Gw harus takbir SETUJU utk point ini.  Banyak hater pmerintah/Jkw yg tiba² retwit/komen tuit yg ada kritik/ nada negatif soal mandalika, seperti ada yg komando/ sutradaranya. Jijik banget dg kelakuan busuk mereka yg tidak sadari ribuan org susah payah terlibat di acara besar ini",dveir4u,harus takbir tuju point banyak hater pmerintah tiba retwit komen tuit kritik nada negatif soal mandalika seperti komando sutradara jijik banget laku busuk mereka tidak sadar ribu susah payah libat acara besar
496,2022-03-20 21:38:11,"@sandiuno @MotoGP Hhmmm...dg berhasilnya gelaran besar motogp mandalika mestinya pemerintah bisa lebih kreatif buat gelaran/festival tetap utk bangun pariwisata indonesia jd kelas dunia, tarik turis mancanegara, kenalkan indonesia ke dunia, gerakan ekonomi daerah dll..  Ada banyak ide, ......",Alex31829681,hhmmm hasil gelar besar motogp mandalika mesti perintah bisa lebih kreatif buat gelar festival tetap bangun pariwisata indonesia kelas dunia tarik turis mancanegara kenal indonesia dunia gera ekonomi daerah banyak
497,2022-03-20 21:37:40,@NKRIHAR82459132 @kangngabei @Mdy_Asmara1701 @aniesbaswedan Yg meninggal siapa di Motogp Mandalika?,AkuTerpesona8,tinggal siapa motogp mandalika
498,2022-03-20 21:37:09,"@Pucimar @ismailfahmi Kasihan... Masih sedih ya MotoGP sukses, Indonesia dan Mandalika jadi perbincangan di seluruh dunia?   Kira2 yg di Ancol bisa gitu juga gak?  🙈🙈🙈",masgung1973,kasihan masih sedih motogp sukses indonesia mandalika jadi bincang seluruh dunia kira ancol bisa gitu juga
499,2022-03-20 21:33:45,"@ZonaHitamQ @Aryprasetyo85 @safira_floran @DokterTifa Mantap nggak ???? Harusnya bangga dong sama 🇮🇩, sampai sampai calon presiden 🇮🇩 ke 2024 mau datang ke Mandalika, .....ehhh sekarang presiden 🇮🇩 masih yg ke 7 ya ....",CintaNK53802386,mantap nggak harus bangga dong sama sampai sampai calon presiden datang mandalika ehhh sekarang presiden masih
500,2022-03-20 21:33:40,"@msaid_didu Kok nggak ada berita didu di mandalika ya,,,masih kalah dengan berita pawang.",sahid_damai,nggak berita didu mandalika masih kalah dengan berita pawang
501,2022-03-20 21:30:16,"Pawang hujan di Mandalika it’s a marketing thing dah paling make sense menurut w, emang indo brand awarenessnya beda wkwk, gini kan bisa kena semua aided/unaided bahkan udah top of mind awareness",justoberii,pawang hujan mandalika marketing thing paling make sense turut emang indo brand awarenessnya beda wkwk gin bisa kena semua aided unaided bahkan udah mind awareness
502,2022-03-20 21:30:02,"MotoGP tercengang setelah efek pawang hujan, Rara Istiati Wulandari bekerja di Sirkuit Mandalika. #RaraIstiatiWulandari  https://t.co/GiES6P5Sr7",Genpi_Co,motogp cengang telah efek pawang hujan rara istiati wulandari kerja sirkuit mandalika raraistiatiwulandari
503,2022-03-20 21:29:59,"Hanya si mas Marc Marquez  yang tdk cocok dg sirkuit mandalika, 😭  Jatuh Lagi, Langsung Masuk Mobil Medis  https://t.co/M6gi18ncHH",Ojoklalenya,hanya marc marquez yang cocok sirkuit mandalika jatuh lagi langsung masuk mobil medis
504,2022-03-20 21:29:56,@Lembayung071 Sejak dipegang bpk jokowi....indonesia selalu Jd bahan perbincangan di kancah internasional...salahsatunya adalah event gp mandalika,bocahangel10,sejak pegang jokowi indonesia selalu bahan bincang kancah internasional salahsatunya adalah event mandalika
505,2022-03-20 21:29:04,Menteri BUMN Erick Thohir mengeklaim event yang berlangsung pada 18-20 Maret tersebut berhasil membawa dampak positif bagi sektor pariwisata maupun pelaku UMKM di Mandalika dan sekitarnya #DenganETMerdekaBerdaulat   https://t.co/h3rd9BGceL,Muammarkhair,menteri bumn erick thohir klaim event yang langsung pada maret sebut hasil bawa dampak positif bagi sektor pariwisata maupun laku umkm mandalika sekitar denganetmerdekaberdaulat
